school;pool;pmi;user0;user1;user2;user3;user4;user5;user6
0;359.0707692;969;;;;;;;
0;359.8092308;978.5;;;;;;;
0;359.8092308;988;;;;;;;
0;359.8092308;997.5;;;;;;;
0;359.8092308;1007;;;;;;;
0;363.1569231;973.75;;;;;;;
0;363.1569231;940.5;;;;;;;
0;363.1569231;907.25;;;;;;;
0;363.1569231;874;;;;;;;
0;365.1015385;888.25;;;;;;;
0;365.1015385;902.5;;;;;;;
0;365.1015385;916.75;;;;;;;
0;365.1015385;931;;;;;;;
0;366.3323077;940.5;;;;;;;
0;366.3323077;950;;;;;;;
0;366.3323077;959.5;;;;;;;
0;366.3323077;969;;;;;;;
0;366.8738462;959.5;;;;;;;
0;366.8738462;950;;;;;;;
0;366.8738462;940.5;;;;;;;
0;366.8738462;931;;;;;;;
0;367.9815385;817;;;;;;;
0;367.9815385;703;;;;;;;
0;367.9815385;589;;;;;;;
0;367.9815385;475;;;;;;;
0;369.04;460.75;;;;;;;
0;369.04;446.5;;;;;;;
0;369.04;432.25;;;;;;;
0;369.04;418;;;;;;;
0;370.4923077;413.25;;;;;;;
0;370.4923077;408.5;;;;;;;
0;370.4923077;403.75;;;;;;;
0;370.4923077;399;;;;;;;
0;371.5507692;394.25;;;;;;;
0;371.5507692;389.5;;;;;;;
0;371.5507692;384.75;;;;;;;
0;371.5507692;380;;;;;;;
0;369.5323077;380;;;;;;;
0;369.5323077;380;;;;;;;
0;369.5323077;380;;;;;;;
0;369.5323077;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;384.75;;;;;;;
0;330;389.5;;;;;;;
0;330;394.25;;;;;;;
0;330;399;;;;;;;
0;330;403.75;;;;;;;
0;330;408.5;;;;;;;
0;330;413.25;;;;;;;
0;330;418;;;;;;;
0;330;432.25;;;;;;;
0;330;446.5;;;;;;;
0;330;460.75;;;;;;;
0;330;475;;;;;;;
0;330;584.25;;;;;;;
0;330;693.5;;;;;;;
0;330;802.75;;;;;;;
0;376.7446154;912;;;;;;;
0;374.5292308;907.25;;;;;;;
0;374.5292308;902.5;;;;;;;
0;374.5292308;897.75;;;;;;;
0;374.5292308;893;;;;;;;
0;371.0092308;916.75;;;;;;;
0;371.0092308;940.5;;;;;;;
0;371.0092308;964.25;;;;;;;
0;371.0092308;988;;;;;;;
0;368.08;978.5;;;;;;;
0;368.08;969;;;;;;;
0;368.08;959.5;;;;;;;
0;368.08;950;;;;;;;
0;367.0953846;935.75;;;;;;;
0;367.0953846;921.5;;;;;;;
0;367.0953846;907.25;;;;;;;
0;367.0953846;893;;;;;;;
0;363.5753846;897.75;;;;;;;
0;363.5753846;902.5;;;;;;;
0;363.5753846;907.25;;;;;;;
0;363.5753846;912;;;;;;;
0;362.3446154;926.25;;;;;;;
0;362.3446154;940.5;;;;;;;
0;362.3446154;954.75;;;;;;;
0;362.3446154;969;;;;;;;
0;362.4923077;978.5;;;;;;;
0;362.4923077;988;;;;;;;
0;362.4923077;997.5;;;;;;;
0;362.4923077;1007;;;;;;;
0;364.0184615;973.75;;;;;;;
0;364.0184615;940.5;;;;;;;
0;364.0184615;907.25;;;;;;;
0;364.0184615;874;;;;;;;
0;365.4707692;888.25;;;;;;;
0;365.4707692;902.5;;;;;;;
0;365.4707692;916.75;;;;;;;
0;365.4707692;931;;;;;;;
0;368.1538462;940.5;;;;;;;
0;368.1538462;950;;;;;;;
0;368.1538462;959.5;;;;;;;
0;368.1538462;969;;;;;;;
0;371.1569231;959.5;;;;;;;
0;371.1569231;950;;;;;;;
0;371.1569231;940.5;;;;;;;
0;371.1569231;931;;;;;;;
0;372.1415385;817;;;;;;;
0;372.1415385;703;;;;;;;
0;372.1415385;589;;;;;;;
0;372.1415385;475;;;;;;;
0;372.8553846;460.75;;;;;;;
0;372.8553846;446.5;;;;;;;
0;372.8553846;432.25;;;;;;;
0;372.8553846;418;;;;;;;
0;373.5692308;413.25;;;;;;;
0;373.5692308;408.5;;;;;;;
0;373.5692308;403.75;;;;;;;
0;373.5692308;399;;;;;;;
0;374.3076923;394.25;;;;;;;
0;374.3076923;389.5;;;;;;;
0;374.3076923;384.75;;;;;;;
0;374.3076923;380;;;;;;;
0;374.7015385;380;;;;;;;
0;374.7015385;380;;;;;;;
0;374.7015385;380;;;;;;;
0;374.7015385;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;384.75;;;;;;;
0;330;389.5;;;;;;;
0;330;394.25;;;;;;;
0;330;399;;;;;;;
0;330;403.75;;;;;;;
0;330;408.5;;;;;;;
0;330;413.25;;;;;;;
0;330;418;;;;;;;
0;330;432.25;;;;;;;
0;330;446.5;;;;;;;
0;330;460.75;;;;;;;
0;330;475;;;;;;;
0;330;584.25;;;;;;;
0;330;693.5;;;;;;;
0;330;802.75;;;;;;;
258;377.2369231;912;;;;;;;
236.9090909;374.3815385;907.25;;;;;;;
236.9090909;374.3815385;902.5;;;;;;;
236.9090909;374.3815385;897.75;;;;;;;
236.9090909;374.3815385;893;;;;;;;
203.6363636;369.8769231;916.75;;;;;;;
203.6363636;369.8769231;940.5;;;;;;;
203.6363636;369.8769231;964.25;;;;;;;
203.6363636;369.8769231;988;;;;;;;
199.0909091;369.2615385;978.5;;;;;;;
199.0909091;369.2615385;969;;;;;;;
199.0909091;369.2615385;959.5;;;;;;;
199.0909091;369.2615385;950;;;;;;;
185.4545455;367.4153846;935.75;;;;;;;
185.4545455;367.4153846;921.5;;;;;;;
185.4545455;367.4153846;907.25;;;;;;;
185.4545455;367.4153846;893;;;;;;;
166.1818182;364.8061538;897.75;;;;;;;
166.1818182;364.8061538;902.5;;;;;;;
166.1818182;364.8061538;907.25;;;;;;;
166.1818182;364.8061538;912;;;;;;;
155.8181818;363.4030769;926.25;;;;;;;
155.8181818;363.4030769;940.5;;;;;;;
155.8181818;363.4030769;954.75;;;;;;;
155.8181818;363.4030769;969;;;;;;;
159.8181818;363.9446154;978.5;;;;;;;
159.8181818;363.9446154;988;;;;;;;
159.8181818;363.9446154;997.5;;;;;;;
159.8181818;363.9446154;1007;;;;;;;
168.3636364;365.1015385;973.75;;;;;;;
168.3636364;365.1015385;940.5;;;;;;;
168.3636364;365.1015385;907.25;;;;;;;
168.3636364;365.1015385;874;;;;;;;
181.0909091;366.8246154;888.25;;;;;;;
181.0909091;366.8246154;902.5;;;;;;;
181.0909091;366.8246154;916.75;;;;;;;
181.0909091;366.8246154;931;;;;;;;
190.1818182;368.0553846;940.5;;;;;;;
190.1818182;368.0553846;950;;;;;;;
190.1818182;368.0553846;959.5;;;;;;;
190.1818182;368.0553846;969;;;;;;;
202.3636364;369.7046154;959.5;;;;;;;
202.3636364;369.7046154;950;;;;;;;
202.3636364;369.7046154;940.5;;;;;;;
202.3636364;369.7046154;931;;;;;;;
0;370.4676923;817;;;;;;;
0;370.4676923;703;;;;;;;
0;370.4676923;589;;;;;;;
0;370.4676923;475;;;;;;;
0;370.8861538;460.75;;;;;;;
0;370.8861538;446.5;;;;;;;
0;370.8861538;432.25;;;;;;;
0;370.8861538;418;;;;;;;
0;371.3046154;413.25;;;;;;;
0;371.3046154;408.5;;;;;;;
0;371.3046154;403.75;;;;;;;
0;371.3046154;399;;;;;;;
0;372.5846154;394.25;;;;;;;
0;372.5846154;389.5;;;;;;;
0;372.5846154;384.75;;;;;;;
0;372.5846154;380;;;;;;;
0;372.6338462;380;;;;;;;
0;372.6338462;380;;;;;;;
0;372.6338462;380;;;;;;;
0;372.6338462;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;384.75;;;;;;;
0;330;389.5;;;;;;;
0;330;394.25;;;;;;;
0;330;399;;;;;;;
0;330;403.75;;;;;;;
0;330;408.5;;;;;;;
0;330;413.25;;;;;;;
0;330;418;;;;;;;
0;330;432.25;;;;;;;
0;330;446.5;;;;;;;
0;330;460.75;;;;;;;
0;330;475;;;;;;;
0;330;584.25;;;;;;;
0;330;693.5;;;;;;;
0;330;802.75;;;;;;;
197.6363636;369.0646154;912;;;;;;;
196.5454545;368.9169231;907.25;;;;;;;
196.5454545;368.9169231;902.5;;;;;;;
196.5454545;368.9169231;897.75;;;;;;;
196.5454545;368.9169231;893;;;;;;;
175.8181818;366.1107692;916.75;;;;;;;
175.8181818;366.1107692;940.5;;;;;;;
175.8181818;366.1107692;964.25;;;;;;;
175.8181818;366.1107692;988;;;;;;;
167.0909091;364.9292308;978.5;;;;;;;
167.0909091;364.9292308;969;;;;;;;
167.0909091;364.9292308;959.5;;;;;;;
167.0909091;364.9292308;950;;;;;;;
168;365.0523077;935.75;;;;;;;
168;365.0523077;921.5;;;;;;;
168;365.0523077;907.25;;;;;;;
168;365.0523077;893;;;;;;;
160.5454545;364.0430769;897.75;;;;;;;
160.5454545;364.0430769;902.5;;;;;;;
160.5454545;364.0430769;907.25;;;;;;;
160.5454545;364.0430769;912;;;;;;;
160.1818182;363.9938462;926.25;;;;;;;
160.1818182;363.9938462;940.5;;;;;;;
160.1818182;363.9938462;954.75;;;;;;;
160.1818182;363.9938462;969;;;;;;;
159.2727273;363.8707692;978.5;;;;;;;
159.2727273;363.8707692;988;;;;;;;
159.2727273;363.8707692;997.5;;;;;;;
159.2727273;363.8707692;1007;;;;;;;
174.9090909;365.9876923;973.75;;;;;;;
174.9090909;365.9876923;940.5;;;;;;;
174.9090909;365.9876923;907.25;;;;;;;
174.9090909;365.9876923;874;;;;;;;
178.3636364;366.4553846;888.25;;;;;;;
178.3636364;366.4553846;902.5;;;;;;;
178.3636364;366.4553846;916.75;;;;;;;
178.3636364;366.4553846;931;;;;;;;
180.9090909;366.8;940.5;;;;;;;
180.9090909;366.8;950;;;;;;;
180.9090909;366.8;959.5;;;;;;;
180.9090909;366.8;969;;;;;;;
186.3636364;367.5384615;959.5;;;;;;;
186.3636364;367.5384615;950;;;;;;;
186.3636364;367.5384615;940.5;;;;;;;
186.3636364;367.5384615;931;;;;;;;
0;368.1538462;817;;;;;;;
0;368.1538462;703;;;;;;;
0;368.1538462;589;;;;;;;
0;368.1538462;475;;;;;;;
0;367.7353846;460.75;;;;;;;
0;367.7353846;446.5;;;;;;;
0;367.7353846;432.25;;;;;;;
0;367.7353846;418;;;;;;;
0;367.8092308;413.25;;;;;;;
0;367.8092308;408.5;;;;;;;
0;367.8092308;403.75;;;;;;;
0;367.8092308;399;;;;;;;
0;368.0061538;394.25;;;;;;;
0;368.0061538;389.5;;;;;;;
0;368.0061538;384.75;;;;;;;
0;368.0061538;380;;;;;;;
0;368.6461538;380;;;;;;;
0;368.6461538;380;;;;;;;
0;368.6461538;380;;;;;;;
0;368.6461538;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;384.75;;;;;;;
0;330;389.5;;;;;;;
0;330;394.25;;;;;;;
0;330;399;;;;;;;
0;330;403.75;;;;;;;
0;330;408.5;;;;;;;
0;330;413.25;;;;;;;
0;330;418;;;;;;;
0;330;432.25;;;;;;;
0;330;446.5;;;;;;;
0;330;460.75;;;;;;;
0;330;475;;;;;;;
0;330;584.25;;;;;;;
0;330;693.5;;;;;;;
0;330;802.75;;;;;;;
254.3636364;376.7446154;912;;;;;;;
241.0909091;374.9476923;907.25;;;;;;;
241.0909091;374.9476923;902.5;;;;;;;
241.0909091;374.9476923;897.75;;;;;;;
241.0909091;374.9476923;893;;;;;;;
210.1818182;370.7630769;916.75;;;;;;;
210.1818182;370.7630769;940.5;;;;;;;
210.1818182;370.7630769;964.25;;;;;;;
210.1818182;370.7630769;988;;;;;;;
203.6363636;369.8769231;978.5;;;;;;;
203.6363636;369.8769231;969;;;;;;;
203.6363636;369.8769231;959.5;;;;;;;
203.6363636;369.8769231;950;;;;;;;
188;367.76;935.75;;;;;;;
188;367.76;921.5;;;;;;;
188;367.76;907.25;;;;;;;
188;367.76;893;;;;;;;
189.4545455;367.9569231;897.75;;;;;;;
189.4545455;367.9569231;902.5;;;;;;;
189.4545455;367.9569231;907.25;;;;;;;
189.4545455;367.9569231;912;;;;;;;
175.2727273;366.0369231;926.25;;;;;;;
175.2727273;366.0369231;940.5;;;;;;;
175.2727273;366.0369231;954.75;;;;;;;
175.2727273;366.0369231;969;;;;;;;
168.5454545;365.1261538;978.5;;;;;;;
168.5454545;365.1261538;988;;;;;;;
168.5454545;365.1261538;997.5;;;;;;;
168.5454545;365.1261538;1007;;;;;;;
164.7272727;364.6092308;973.75;;;;;;;
164.7272727;364.6092308;940.5;;;;;;;
164.7272727;364.6092308;907.25;;;;;;;
164.7272727;364.6092308;874;;;;;;;
169.8181818;365.2984615;888.25;;;;;;;
169.8181818;365.2984615;902.5;;;;;;;
169.8181818;365.2984615;916.75;;;;;;;
169.8181818;365.2984615;931;;;;;;;
186.1818182;367.5138462;940.5;;;;;;;
186.1818182;367.5138462;950;;;;;;;
186.1818182;367.5138462;959.5;;;;;;;
186.1818182;367.5138462;969;;;;;;;
197.6363636;369.0646154;959.5;;;;;;;
197.6363636;369.0646154;950;;;;;;;
197.6363636;369.0646154;940.5;;;;;;;
197.6363636;369.0646154;931;;;;;;;
0;368.0061538;817;;;;;;;
0;368.0061538;703;;;;;;;
0;368.0061538;589;;;;;;;
0;368.0061538;475;;;;;;;
0;369.2861538;460.75;;;;;;;
0;369.2861538;446.5;;;;;;;
0;369.2861538;432.25;;;;;;;
0;369.2861538;418;;;;;;;
0;369.4830769;413.25;;;;;;;
0;369.4830769;408.5;;;;;;;
0;369.4830769;403.75;;;;;;;
0;369.4830769;399;;;;;;;
0;370.6153846;394.25;;;;;;;
0;370.6153846;389.5;;;;;;;
0;370.6153846;384.75;;;;;;;
0;370.6153846;380;;;;;;;
0;372.3138462;380;;;;;;;
0;372.3138462;380;;;;;;;
0;372.3138462;380;;;;;;;
0;372.3138462;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;384.75;;;;;;;
0;330;389.5;;;;;;;
0;330;394.25;;;;;;;
0;330;399;;;;;;;
0;330;403.75;;;;;;;
0;330;408.5;;;;;;;
0;330;413.25;;;;;;;
0;330;418;;;;;;;
0;330;432.25;;;;;;;
0;330;446.5;;;;;;;
0;330;460.75;;;;;;;
0;330;475;;;;;;;
0;330;584.25;;;;;;;
0;330;693.5;;;;;;;
0;330;802.75;;;;;;;
232.5454545;373.7907692;912;;;;;;;
214.7272727;371.3784615;907.25;;;;;;;
214.7272727;371.3784615;902.5;;;;;;;
214.7272727;371.3784615;897.75;;;;;;;
214.7272727;371.3784615;893;;;;;;;
184.7272727;367.3169231;916.75;;;;;;;
184.7272727;367.3169231;940.5;;;;;;;
184.7272727;367.3169231;964.25;;;;;;;
184.7272727;367.3169231;988;;;;;;;
168.5454545;365.1261538;978.5;;;;;;;
168.5454545;365.1261538;969;;;;;;;
168.5454545;365.1261538;959.5;;;;;;;
168.5454545;365.1261538;950;;;;;;;
158.9090909;363.8215385;935.75;;;;;;;
158.9090909;363.8215385;921.5;;;;;;;
158.9090909;363.8215385;907.25;;;;;;;
158.9090909;363.8215385;893;;;;;;;
152.9090909;363.0092308;897.75;;;;;;;
152.9090909;363.0092308;902.5;;;;;;;
152.9090909;363.0092308;907.25;;;;;;;
152.9090909;363.0092308;912;;;;;;;
147.2727273;362.2461538;926.25;;;;;;;
147.2727273;362.2461538;940.5;;;;;;;
147.2727273;362.2461538;954.75;;;;;;;
147.2727273;362.2461538;969;;;;;;;
151.8181818;362.8615385;978.5;;;;;;;
151.8181818;362.8615385;988;;;;;;;
151.8181818;362.8615385;997.5;;;;;;;
151.8181818;362.8615385;1007;;;;;;;
154.7272727;363.2553846;973.75;;;;;;;
154.7272727;363.2553846;940.5;;;;;;;
154.7272727;363.2553846;907.25;;;;;;;
154.7272727;363.2553846;874;;;;;;;
0;364.8553846;888.25;;;;;;;
0;364.8553846;902.5;;;;;;;
0;364.8553846;916.75;;;;;;;
0;364.8553846;931;;;;;;;
0;366.0861538;940.5;;;;;;;
0;366.0861538;950;;;;;;;
0;366.0861538;959.5;;;;;;;
0;366.0861538;969;;;;;;;
0;366.2584615;959.5;;;;;;;
0;366.2584615;950;;;;;;;
0;366.2584615;940.5;;;;;;;
0;366.2584615;931;;;;;;;
0;366.2338462;817;;;;;;;
0;366.2338462;703;;;;;;;
0;366.2338462;589;;;;;;;
0;366.2338462;475;;;;;;;
0;366.6276923;460.75;;;;;;;
0;366.6276923;446.5;;;;;;;
0;366.6276923;432.25;;;;;;;
0;366.6276923;418;;;;;;;
0;367.2184615;413.25;;;;;;;
0;367.2184615;408.5;;;;;;;
0;367.2184615;403.75;;;;;;;
0;367.2184615;399;;;;;;;
0;368.08;394.25;;;;;;;
0;368.08;389.5;;;;;;;
0;368.08;384.75;;;;;;;
0;368.08;380;;;;;;;
0;369.68;380;;;;;;;
0;369.68;380;;;;;;;
0;369.68;380;;;;;;;
0;369.68;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;384.75;;;;;;;
0;330;389.5;;;;;;;
0;330;394.25;;;;;;;
0;330;399;;;;;;;
0;330;403.75;;;;;;;
0;330;408.5;;;;;;;
0;330;413.25;;;;;;;
0;330;418;;;;;;;
0;330;432.25;;;;;;;
0;330;446.5;;;;;;;
0;330;460.75;;;;;;;
0;330;475;;;;;;;
0;330;584.25;;;;;;;
0;330;693.5;;;;;;;
0;330;802.75;;;;;;;
0;380.4615385;912;;;;;;;
0;377.4830769;907.25;;;;;;;
0;377.4830769;902.5;;;;;;;
0;377.4830769;897.75;;;;;;;
0;377.4830769;893;;;;;;;
0;374.1107692;916.75;;;;;;;
0;374.1107692;940.5;;;;;;;
0;374.1107692;964.25;;;;;;;
0;374.1107692;988;;;;;;;
0;372.2646154;978.5;;;;;;;
0;372.2646154;969;;;;;;;
0;372.2646154;959.5;;;;;;;
0;372.2646154;950;;;;;;;
0;371.0584615;935.75;;;;;;;
0;371.0584615;921.5;;;;;;;
0;371.0584615;907.25;;;;;;;
0;371.0584615;893;;;;;;;
0;370.32;897.75;;;;;;;
0;370.32;902.5;;;;;;;
0;370.32;907.25;;;;;;;
0;370.32;912;;;;;;;
0;372.1169231;926.25;;;;;;;
0;372.1169231;940.5;;;;;;;
0;372.1169231;954.75;;;;;;;
0;372.1169231;969;;;;;;;
0;372.3630769;978.5;;;;;;;
0;372.3630769;988;;;;;;;
0;372.3630769;997.5;;;;;;;
0;372.3630769;1007;;;;;;;
0;371.8461538;973.75;;;;;;;
0;371.8461538;940.5;;;;;;;
0;371.8461538;907.25;;;;;;;
0;371.8461538;874;;;;;;;
0;374.5292308;888.25;;;;;;;
0;374.5292308;902.5;;;;;;;
0;374.5292308;916.75;;;;;;;
0;374.5292308;931;;;;;;;
0;376.1538462;940.5;;;;;;;
0;376.1538462;950;;;;;;;
0;376.1538462;959.5;;;;;;;
0;376.1538462;969;;;;;;;
0;377.0892308;959.5;;;;;;;
0;377.0892308;950;;;;;;;
0;377.0892308;940.5;;;;;;;
0;377.0892308;931;;;;;;;
0;377.9507692;817;;;;;;;
0;377.9507692;703;;;;;;;
0;377.9507692;589;;;;;;;
0;377.9507692;475;;;;;;;
0;378.2707692;460.75;;;;;;;
0;378.2707692;446.5;;;;;;;
0;378.2707692;432.25;;;;;;;
0;378.2707692;418;;;;;;;
0;379.3046154;413.25;;;;;;;
0;379.3046154;408.5;;;;;;;
0;379.3046154;403.75;;;;;;;
0;379.3046154;399;;;;;;;
0;382.4307692;394.25;;;;;;;
0;382.4307692;389.5;;;;;;;
0;382.4307692;384.75;;;;;;;
0;382.4307692;380;;;;;;;
0;383.7353846;380;;;;;;;
0;383.7353846;380;;;;;;;
0;383.7353846;380;;;;;;;
0;383.7353846;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;384.75;;;;;;;
0;330;389.5;;;;;;;
0;330;394.25;;;;;;;
0;330;399;;;;;;;
0;330;403.75;;;;;;;
0;330;408.5;;;;;;;
0;330;413.25;;;;;;;
0;330;418;;;;;;;
0;330;432.25;;;;;;;
0;330;446.5;;;;;;;
0;330;460.75;;;;;;;
0;330;475;;;;;;;
0;330;584.25;;;;;;;
0;330;693.5;;;;;;;
0;330;802.75;;;;;;;
330.5454545;387.0584615;912;;;;;;;
291.6363636;381.7907692;907.25;;;;;;;
291.6363636;381.7907692;902.5;;;;;;;
291.6363636;381.7907692;897.75;;;;;;;
291.6363636;381.7907692;893;;;;;;;
247.4545455;375.8092308;916.75;;;;;;;
247.4545455;375.8092308;940.5;;;;;;;
247.4545455;375.8092308;964.25;;;;;;;
247.4545455;375.8092308;988;;;;;;;
216.7272727;371.6492308;978.5;;;;;;;
216.7272727;371.6492308;969;;;;;;;
216.7272727;371.6492308;959.5;;;;;;;
216.7272727;371.6492308;950;;;;;;;
199.6363636;369.3353846;935.75;;;;;;;
199.6363636;369.3353846;921.5;;;;;;;
199.6363636;369.3353846;907.25;;;;;;;
199.6363636;369.3353846;893;;;;;;;
185.2727273;367.3907692;897.75;;;;;;;
185.2727273;367.3907692;902.5;;;;;;;
185.2727273;367.3907692;907.25;;;;;;;
185.2727273;367.3907692;912;;;;;;;
177.6363636;366.3569231;926.25;;;;;;;
177.6363636;366.3569231;940.5;;;;;;;
177.6363636;366.3569231;954.75;;;;;;;
177.6363636;366.3569231;969;;;;;;;
176.9090909;366.2584615;978.5;;;;;;;
176.9090909;366.2584615;988;;;;;;;
176.9090909;366.2584615;997.5;;;;;;;
176.9090909;366.2584615;1007;;;;;;;
181.2727273;366.8492308;973.75;;;;;;;
181.2727273;366.8492308;940.5;;;;;;;
181.2727273;366.8492308;907.25;;;;;;;
181.2727273;366.8492308;874;;;;;;;
191.8181818;368.2769231;888.25;;;;;;;
191.8181818;368.2769231;902.5;;;;;;;
191.8181818;368.2769231;916.75;;;;;;;
191.8181818;368.2769231;931;;;;;;;
219.0909091;371.9692308;940.5;;;;;;;
219.0909091;371.9692308;950;;;;;;;
219.0909091;371.9692308;959.5;;;;;;;
219.0909091;371.9692308;969;;;;;;;
216.9090909;371.6738462;959.5;;;;;;;
216.9090909;371.6738462;950;;;;;;;
216.9090909;371.6738462;940.5;;;;;;;
216.9090909;371.6738462;931;;;;;;;
0;373.3969231;817;;;;;;;
0;373.3969231;703;;;;;;;
0;373.3969231;589;;;;;;;
0;373.3969231;475;;;;;;;
0;373.2984615;460.75;;;;;;;
0;373.2984615;446.5;;;;;;;
0;373.2984615;432.25;;;;;;;
0;373.2984615;418;;;;;;;
0;375.0707692;413.25;;;;;;;
0;375.0707692;408.5;;;;;;;
0;375.0707692;403.75;;;;;;;
0;375.0707692;399;;;;;;;
0;376.7692308;394.25;;;;;;;
0;376.7692308;389.5;;;;;;;
0;376.7692308;384.75;;;;;;;
0;376.7692308;380;;;;;;;
0;378.5661538;380;;;;;;;
0;378.5661538;380;;;;;;;
0;378.5661538;380;;;;;;;
0;378.5661538;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;384.75;;;;;;;
0;330;389.5;;;;;;;
0;330;394.25;;;;;;;
0;330;399;;;;;;;
0;330;403.75;;;;;;;
0;330;408.5;;;;;;;
0;330;413.25;;;;;;;
0;330;418;;;;;;;
0;330;432.25;;;;;;;
0;330;446.5;;;;;;;
0;330;460.75;;;;;;;
0;330;475;;;;;;;
0;330;584.25;;;;;;;
0;330;693.5;;;;;;;
0;330;802.75;;;;;;;
319.6363636;385.5815385;912;;;;;;;
298.7272727;382.7507692;907.25;;;;;;;
298.7272727;382.7507692;902.5;;;;;;;
298.7272727;382.7507692;897.75;;;;;;;
298.7272727;382.7507692;893;;;;;;;
254.9090909;376.8184615;916.75;;;;;;;
254.9090909;376.8184615;940.5;;;;;;;
254.9090909;376.8184615;964.25;;;;;;;
254.9090909;376.8184615;988;;;;;;;
242.3636364;375.12;978.5;;;;;;;
242.3636364;375.12;969;;;;;;;
242.3636364;375.12;959.5;;;;;;;
242.3636364;375.12;950;;;;;;;
236.9090909;374.3815385;935.75;;;;;;;
236.9090909;374.3815385;921.5;;;;;;;
236.9090909;374.3815385;907.25;;;;;;;
236.9090909;374.3815385;893;;;;;;;
231.2727273;373.6184615;897.75;;;;;;;
231.2727273;373.6184615;902.5;;;;;;;
231.2727273;373.6184615;907.25;;;;;;;
231.2727273;373.6184615;912;;;;;;;
230;373.4461538;926.25;;;;;;;
230;373.4461538;940.5;;;;;;;
230;373.4461538;954.75;;;;;;;
230;373.4461538;969;;;;;;;
229.0909091;373.3230769;978.5;;;;;;;
229.0909091;373.3230769;988;;;;;;;
229.0909091;373.3230769;997.5;;;;;;;
229.0909091;373.3230769;1007;;;;;;;
228;373.1753846;973.75;;;;;;;
228;373.1753846;940.5;;;;;;;
228;373.1753846;907.25;;;;;;;
228;373.1753846;874;;;;;;;
231.8181818;373.6923077;888.25;;;;;;;
231.8181818;373.6923077;902.5;;;;;;;
231.8181818;373.6923077;916.75;;;;;;;
