,I_beam [W/m2],I_skydiff [W/m2],I_grounddiff [W/m2],t_amb [C]
750,0.0,0.0,0.0,6.05
751,0.0,0.0,0.0,6.05
752,0.0,0.0,0.0,5.84
753,0.0,0.0,0.0,5.84
754,0.0,0.0,0.0,5.84
755,0.0,0.0,0.0,5.84
756,0.0,0.0,0.0,5.5
757,0.0,0.0,0.0,5.5
758,0.0,0.0,0.0,5.5
759,0.0,0.0,0.0,5.5
760,0.0,0.0,0.0,5.09
761,0.0,0.0,0.0,5.09
762,0.0,0.0,0.0,5.09
763,0.0,0.0,0.0,5.09
764,0.0,0.0,0.0,4.75
765,0.0,0.0,0.0,4.75
766,0.0,0.0,0.0,4.75
767,0.0,0.0,0.0,4.75
768,0.0,0.0,0.0,4.43
769,0.0,0.0,0.0,4.43
770,0.0,0.0,0.0,4.43
771,0.0,0.0,0.0,4.43
772,0.0,0.0,0.0,4.4
773,0.0,0.0,0.0,4.4
774,0.0,0.0,0.0,4.4
775,0.0,0.0,0.0,4.4
776,0.0,0.0,0.0,4.19
777,0.0,0.0,0.0,4.19
778,0.0,0.0,0.0,4.19
779,0.0,0.0,0.0,4.19
780,0.0,0.0,0.0,4.17
781,0.0,0.0,0.0,4.17
782,0.0,0.0,0.0,4.17
783,0.0,0.0,0.0,4.17
784,0.0,0.0,0.0,3.99
785,0.0,0.0,0.0,3.99
786,0.0,0.0,0.0,3.99
787,0.0,0.0,0.0,3.99
788,0.0,0.0,0.0,4.12
789,0.0,0.0,0.0,4.12
790,0.0,0.0,0.0,4.12
791,0.0,0.0,0.0,4.12
792,0.0,0.0,0.0,3.75
793,0.0,0.0,0.0,3.75
794,0.0,0.0,0.0,3.75
795,0.0,0.0,0.0,3.75
796,0.0,11.59,0.17,4.4
797,0.0,11.59,0.17,4.4
798,0.0,11.59,0.17,4.4
799,0.0,11.59,0.17,4.4
800,0.0,61.55,0.88,4.01
801,0.0,61.55,0.88,4.01
802,0.0,61.55,0.88,4.01
803,0.0,61.55,0.88,4.01
804,8.16,124.43,1.82,6.72
805,8.16,124.43,1.82,6.72
806,8.16,124.43,1.82,6.72
807,8.16,124.43,1.82,6.72
808,1.92,130.82,1.89,8.21
809,1.92,130.82,1.89,8.21
810,1.92,130.82,1.89,8.21
811,1.92,130.82,1.89,8.21
812,0.0,72.74,1.05,8.55
813,0.0,72.74,1.05,8.55
814,0.0,72.74,1.05,8.55
815,0.0,72.74,1.05,8.55
816,0.0,43.83,0.63,9.22
817,0.0,43.83,0.63,9.22
818,0.0,43.83,0.63,9.22
819,0.0,43.83,0.63,9.22
820,20.27,143.54,2.14,9.09
821,20.27,143.54,2.14,9.09
822,20.27,143.54,2.14,9.09
823,20.27,143.54,2.14,9.09
824,112.57,124.86,2.1,8.82
825,112.57,124.86,2.1,8.82
826,112.57,124.86,2.1,8.82
827,112.57,124.86,2.1,8.82
828,15.18,34.53,0.51,8.1
829,15.18,34.53,0.51,8.1
830,15.18,34.53,0.51,8.1
831,15.18,34.53,0.51,8.1
832,0.0,0.0,0.0,7.42
833,0.0,0.0,0.0,7.42
834,0.0,0.0,0.0,7.42
835,0.0,0.0,0.0,7.42
836,0.0,0.0,0.0,5.9
837,0.0,0.0,0.0,5.9
838,0.0,0.0,0.0,5.9
839,0.0,0.0,0.0,5.9
840,0.0,0.0,0.0,4.73
841,0.0,0.0,0.0,4.73
842,0.0,0.0,0.0,4.73
843,0.0,0.0,0.0,4.73
844,0.0,0.0,0.0,3.15
845,0.0,0.0,0.0,3.15
846,0.0,0.0,0.0,3.15
847,0.0,0.0,0.0,3.15
848,0.0,0.0,0.0,2.4
849,0.0,0.0,0.0,2.4
850,0.0,0.0,0.0,2.4
851,0.0,0.0,0.0,2.4
852,0.0,0.0,0.0,1.68
853,0.0,0.0,0.0,1.68
854,0.0,0.0,0.0,1.68
855,0.0,0.0,0.0,1.68
856,0.0,0.0,0.0,1.28
857,0.0,0.0,0.0,1.28
858,0.0,0.0,0.0,1.28
859,0.0,0.0,0.0,1.28
860,0.0,0.0,0.0,0.83
861,0.0,0.0,0.0,0.83
862,0.0,0.0,0.0,0.83
863,0.0,0.0,0.0,0.83
864,0.0,0.0,0.0,0.33
865,0.0,0.0,0.0,0.33
866,0.0,0.0,0.0,0.33
867,0.0,0.0,0.0,0.33
868,0.0,0.0,0.0,0.11
869,0.0,0.0,0.0,0.11
870,0.0,0.0,0.0,0.11
871,0.0,0.0,0.0,0.11
872,0.0,0.0,0.0,-0.36
873,0.0,0.0,0.0,-0.36
874,0.0,0.0,0.0,-0.36
875,0.0,0.0,0.0,-0.36
876,0.0,0.0,0.0,-0.49
877,0.0,0.0,0.0,-0.49
878,0.0,0.0,0.0,-0.49
879,0.0,0.0,0.0,-0.49
880,0.0,0.0,0.0,-0.73
881,0.0,0.0,0.0,-0.73
882,0.0,0.0,0.0,-0.73
883,0.0,0.0,0.0,-0.73
884,0.0,0.0,0.0,-0.83
885,0.0,0.0,0.0,-0.83
886,0.0,0.0,0.0,-0.83
887,0.0,0.0,0.0,-0.83
888,0.0,0.0,0.0,-1.06
889,0.0,0.0,0.0,-1.06
890,0.0,0.0,0.0,-1.06
891,0.0,0.0,0.0,-1.06
892,0.0,28.53,0.43,-0.53
893,0.0,28.53,0.43,-0.53
894,0.0,28.53,0.43,-0.53
895,0.0,28.53,0.43,-0.53
896,7.12,84.25,1.23,1.0
897,7.12,84.25,1.23,1.0
898,7.12,84.25,1.23,1.0
899,7.12,84.25,1.23,1.0
900,2.03,108.47,1.57,4.5
901,2.03,108.47,1.57,4.5
902,2.03,108.47,1.57,4.5
903,2.03,108.47,1.57,4.5
904,13.37,163.58,2.41,6.14
905,13.37,163.58,2.41,6.14
906,13.37,163.58,2.41,6.14
907,13.37,163.58,2.41,6.14
908,106.9,229.42,3.75,6.83
909,106.9,229.42,3.75,6.83
910,106.9,229.42,3.75,6.83
911,106.9,229.42,3.75,6.83
912,559.82,170.18,5.51,7.16
913,559.82,170.18,5.51,7.16
914,559.82,170.18,5.51,7.16
915,559.82,170.18,5.51,7.16
916,84.69,178.72,2.88,7.39
917,84.69,178.72,2.88,7.39
918,84.69,178.72,2.88,7.39
919,84.69,178.72,2.88,7.39
920,214.05,131.6,2.56,7.24
921,214.05,131.6,2.56,7.24
922,214.05,131.6,2.56,7.24
923,214.05,131.6,2.56,7.24
924,152.08,55.5,0.98,6.67
925,152.08,55.5,0.98,6.67
926,152.08,55.5,0.98,6.67
927,152.08,55.5,0.98,6.67
928,0.0,0.0,0.0,5.41
929,0.0,0.0,0.0,5.41
930,0.0,0.0,0.0,5.41
931,0.0,0.0,0.0,5.41
932,0.0,0.0,0.0,4.53
933,0.0,0.0,0.0,4.53
934,0.0,0.0,0.0,4.53
935,0.0,0.0,0.0,4.53
936,0.0,0.0,0.0,3.63
937,0.0,0.0,0.0,3.63
938,0.0,0.0,0.0,3.63
939,0.0,0.0,0.0,3.63
940,0.0,0.0,0.0,2.95
941,0.0,0.0,0.0,2.95
942,0.0,0.0,0.0,2.95
943,0.0,0.0,0.0,2.95
944,0.0,0.0,0.0,2.3
945,0.0,0.0,0.0,2.3
946,0.0,0.0,0.0,2.3
947,0.0,0.0,0.0,2.3
948,0.0,0.0,0.0,1.7
949,0.0,0.0,0.0,1.7
950,0.0,0.0,0.0,1.7
951,0.0,0.0,0.0,1.7
952,0.0,0.0,0.0,1.03
953,0.0,0.0,0.0,1.03
954,0.0,0.0,0.0,1.03
955,0.0,0.0,0.0,1.03
956,0.0,0.0,0.0,0.51
957,0.0,0.0,0.0,0.51
958,0.0,0.0,0.0,0.51
959,0.0,0.0,0.0,0.51
960,0.0,0.0,0.0,-0.04
961,0.0,0.0,0.0,-0.04
962,0.0,0.0,0.0,-0.04
963,0.0,0.0,0.0,-0.04
964,0.0,0.0,0.0,-0.38
965,0.0,0.0,0.0,-0.38
966,0.0,0.0,0.0,-0.38
967,0.0,0.0,0.0,-0.38
968,0.0,0.0,0.0,-0.72
969,0.0,0.0,0.0,-0.72
970,0.0,0.0,0.0,-0.72
971,0.0,0.0,0.0,-0.72
972,0.0,0.0,0.0,-1.0
973,0.0,0.0,0.0,-1.0
974,0.0,0.0,0.0,-1.0
975,0.0,0.0,0.0,-1.0
976,0.0,0.0,0.0,-1.22
977,0.0,0.0,0.0,-1.22
978,0.0,0.0,0.0,-1.22
979,0.0,0.0,0.0,-1.22
980,0.0,0.0,0.0,-1.38
981,0.0,0.0,0.0,-1.38
982,0.0,0.0,0.0,-1.38
983,0.0,0.0,0.0,-1.38
984,0.0,0.0,0.0,-1.47
985,0.0,0.0,0.0,-1.47
986,0.0,0.0,0.0,-1.47
987,0.0,0.0,0.0,-1.47
988,0.0,23.18,0.35,-0.98
989,0.0,23.18,0.35,-0.98
990,0.0,23.18,0.35,-0.98
991,0.0,23.18,0.35,-0.98
992,363.75,101.24,2.89,0.54
993,363.75,101.24,2.89,0.54
994,363.75,101.24,2.89,0.54
995,363.75,101.24,2.89,0.54
996,605.3,93.45,4.77,4.48
997,605.3,93.45,4.77,4.48
998,605.3,93.45,4.77,4.48
999,605.3,93.45,4.77,4.48
1000,603.29,153.98,5.63,6.09
1001,603.29,153.98,5.63,6.09
1002,603.29,153.98,5.63,6.09
1003,603.29,153.98,5.63,6.09
1004,405.5,229.62,5.29,7.18
1005,405.5,229.62,5.29,7.18
1006,405.5,229.62,5.29,7.18
1007,405.5,229.62,5.29,7.18
1008,777.59,75.12,6.11,7.75
1009,777.59,75.12,6.11,7.75
1010,777.59,75.12,6.11,7.75
1011,777.59,75.12,6.11,7.75
1012,457.43,156.05,4.49,7.81
1013,457.43,156.05,4.49,7.81
1014,457.43,156.05,4.49,7.81
1015,457.43,156.05,4.49,7.81
1016,463.87,72.21,3.24,7.58
1017,463.87,72.21,3.24,7.58
1018,463.87,72.21,3.24,7.58
1019,463.87,72.21,3.24,7.58
1020,195.82,52.03,1.09,6.62
1021,195.82,52.03,1.09,6.62
1022,195.82,52.03,1.09,6.62
1023,195.82,52.03,1.09,6.62
1024,0.0,0.0,0.0,5.52
1025,0.0,0.0,0.0,5.52
1026,0.0,0.0,0.0,5.52
1027,0.0,0.0,0.0,5.52
1028,0.0,0.0,0.0,4.04
1029,0.0,0.0,0.0,4.04
1030,0.0,0.0,0.0,4.04
1031,0.0,0.0,0.0,4.04
1032,0.0,0.0,0.0,2.35
1033,0.0,0.0,0.0,2.35
1034,0.0,0.0,0.0,2.35
1035,0.0,0.0,0.0,2.35
1036,0.0,0.0,0.0,1.57
1037,0.0,0.0,0.0,1.57
1038,0.0,0.0,0.0,1.57
1039,0.0,0.0,0.0,1.57
1040,0.0,0.0,0.0,0.76
1041,0.0,0.0,0.0,0.76
1042,0.0,0.0,0.0,0.76
1043,0.0,0.0,0.0,0.76
1044,0.0,0.0,0.0,0.14
1045,0.0,0.0,0.0,0.14
1046,0.0,0.0,0.0,0.14
1047,0.0,0.0,0.0,0.14
1048,0.0,0.0,0.0,-0.35
1049,0.0,0.0,0.0,-0.35
1050,0.0,0.0,0.0,-0.35
1051,0.0,0.0,0.0,-0.35
1052,0.0,0.0,0.0,-0.81
1053,0.0,0.0,0.0,-0.81
1054,0.0,0.0,0.0,-0.81
1055,0.0,0.0,0.0,-0.81
1056,0.0,0.0,0.0,-1.18
1057,0.0,0.0,0.0,-1.18
1058,0.0,0.0,0.0,-1.18
1059,0.0,0.0,0.0,-1.18
1060,0.0,0.0,0.0,-1.96
1061,0.0,0.0,0.0,-1.96
1062,0.0,0.0,0.0,-1.96
1063,0.0,0.0,0.0,-1.96
1064,0.0,0.0,0.0,-2.29
1065,0.0,0.0,0.0,-2.29
1066,0.0,0.0,0.0,-2.29
1067,0.0,0.0,0.0,-2.29
1068,0.0,0.0,0.0,-2.48
1069,0.0,0.0,0.0,-2.48
1070,0.0,0.0,0.0,-2.48
1071,0.0,0.0,0.0,-2.48
1072,0.0,0.0,0.0,-2.56
1073,0.0,0.0,0.0,-2.56
1074,0.0,0.0,0.0,-2.56
1075,0.0,0.0,0.0,-2.56
1076,0.0,0.0,0.0,-2.7
1077,0.0,0.0,0.0,-2.7
1078,0.0,0.0,0.0,-2.7
1079,0.0,0.0,0.0,-2.7
1080,0.0,0.0,0.0,-2.82
1081,0.0,0.0,0.0,-2.82
1082,0.0,0.0,0.0,-2.82
1083,0.0,0.0,0.0,-2.82
1084,0.0,22.29,0.33,-2.32
1085,0.0,22.29,0.33,-2.32
1086,0.0,22.29,0.33,-2.32
1087,0.0,22.29,0.33,-2.32
1088,385.15,93.29,2.95,-0.35
1089,385.15,93.29,2.95,-0.35
1090,385.15,93.29,2.95,-0.35
1091,385.15,93.29,2.95,-0.35
1092,584.59,103.13,4.74,3.73
1093,584.59,103.13,4.74,3.73
1094,584.59,103.13,4.74,3.73
1095,584.59,103.13,4.74,3.73
1096,716.69,103.14,5.94,5.75
1097,716.69,103.14,5.94,5.75
1098,716.69,103.14,5.94,5.75
1099,716.69,103.14,5.94,5.75
1100,761.45,104.0,6.36,6.89
1101,761.45,104.0,6.36,6.89
1102,761.45,104.0,6.36,6.89
1103,761.45,104.0,6.36,6.89
1104,685.62,122.57,5.92,7.43
1105,685.62,122.57,5.92,7.43
1106,685.62,122.57,5.92,7.43
1107,685.62,122.57,5.92,7.43
1108,576.78,113.75,4.84,7.67
1109,576.78,113.75,4.84,7.67
1110,576.78,113.75,4.84,7.67
1111,576.78,113.75,4.84,7.67
1112,361.64,108.62,3.04,7.67
1113,361.64,108.62,3.04,7.67
1114,361.64,108.62,3.04,7.67
1115,361.64,108.62,3.04,7.67
1116,92.18,56.85,0.9,6.85
1117,92.18,56.85,0.9,6.85
1118,92.18,56.85,0.9,6.85
1119,92.18,56.85,0.9,6.85
1120,0.0,0.0,0.0,6.71
1121,0.0,0.0,0.0,6.71
1122,0.0,0.0,0.0,6.71
1123,0.0,0.0,0.0,6.71
1124,0.0,0.0,0.0,5.79
1125,0.0,0.0,0.0,5.79
1126,0.0,0.0,0.0,5.79
1127,0.0,0.0,0.0,5.79
1128,0.0,0.0,0.0,4.88
1129,0.0,0.0,0.0,4.88
1130,0.0,0.0,0.0,4.88
1131,0.0,0.0,0.0,4.88
1132,0.0,0.0,0.0,2.23
1133,0.0,0.0,0.0,2.23
1134,0.0,0.0,0.0,2.23
1135,0.0,0.0,0.0,2.23
1136,0.0,0.0,0.0,0.81
1137,0.0,0.0,0.0,0.81
1138,0.0,0.0,0.0,0.81
1139,0.0,0.0,0.0,0.81
1140,0.0,0.0,0.0,0.02
1141,0.0,0.0,0.0,0.02
1142,0.0,0.0,0.0,0.02
1143,0.0,0.0,0.0,0.02
1144,0.0,0.0,0.0,-0.41
1145,0.0,0.0,0.0,-0.41
1146,0.0,0.0,0.0,-0.41
1147,0.0,0.0,0.0,-0.41
1148,0.0,0.0,0.0,-0.67
1149,0.0,0.0,0.0,-0.67
1150,0.0,0.0,0.0,-0.67
1151,0.0,0.0,0.0,-0.67
1152,0.0,0.0,0.0,-0.86
1153,0.0,0.0,0.0,-0.86
1154,0.0,0.0,0.0,-0.86
1155,0.0,0.0,0.0,-0.86
1156,0.0,0.0,0.0,-1.29
1157,0.0,0.0,0.0,-1.29
1158,0.0,0.0,0.0,-1.29
1159,0.0,0.0,0.0,-1.29
1160,0.0,0.0,0.0,-1.44
1161,0.0,0.0,0.0,-1.44
1162,0.0,0.0,0.0,-1.44
1163,0.0,0.0,0.0,-1.44
1164,0.0,0.0,0.0,-1.61
1165,0.0,0.0,0.0,-1.61
1166,0.0,0.0,0.0,-1.61
1167,0.0,0.0,0.0,-1.61
1168,0.0,0.0,0.0,-1.71
1169,0.0,0.0,0.0,-1.71
1170,0.0,0.0,0.0,-1.71
1171,0.0,0.0,0.0,-1.71
1172,0.0,0.0,0.0,-1.46
1173,0.0,0.0,0.0,-1.46
1174,0.0,0.0,0.0,-1.46
1175,0.0,0.0,0.0,-1.46
1176,0.0,0.0,0.0,-0.93
1177,0.0,0.0,0.0,-0.93
1178,0.0,0.0,0.0,-0.93
1179,0.0,0.0,0.0,-0.93
1180,0.0,24.07,0.36,0.65
1181,0.0,24.07,0.36,0.65
1182,0.0,24.07,0.36,0.65
1183,0.0,24.07,0.36,0.65
1184,4.67,78.15,1.14,2.51
1185,4.67,78.15,1.14,2.51
1186,4.67,78.15,1.14,2.51
1187,4.67,78.15,1.14,2.51
1188,156.54,186.82,3.28,5.29
1189,156.54,186.82,3.28,5.29
1190,156.54,186.82,3.28,5.29
1191,156.54,186.82,3.28,5.29
1192,3.78,141.36,2.05,7.56
1193,3.78,141.36,2.05,7.56
1194,3.78,141.36,2.05,7.56
1195,3.78,141.36,2.05,7.56
1196,16.69,180.92,2.68,8.7
1197,16.69,180.92,2.68,8.7
1198,16.69,180.92,2.68,8.7
1199,16.69,180.92,2.68,8.7
1200,180.55,229.94,4.09,9.62
1201,180.55,229.94,4.09,9.62
1202,180.55,229.94,4.09,9.62
1203,180.55,229.94,4.09,9.62
1204,530.01,127.95,4.7,9.59
1205,530.01,127.95,4.7,9.59
1206,530.01,127.95,4.7,9.59
1207,530.01,127.95,4.7,9.59
1208,369.96,104.11,3.07,9.07
1209,369.96,104.11,3.07,9.07
1210,369.96,104.11,3.07,9.07
1211,369.96,104.11,3.07,9.07
1212,104.01,58.5,0.95,8.26
1213,104.01,58.5,0.95,8.26
1214,104.01,58.5,0.95,8.26
1215,104.01,58.5,0.95,8.26
1216,0.0,0.0,0.0,8.36
1217,0.0,0.0,0.0,8.36
1218,0.0,0.0,0.0,8.36
1219,0.0,0.0,0.0,8.36
1220,0.0,0.0,0.0,7.58
1221,0.0,0.0,0.0,7.58
1222,0.0,0.0,0.0,7.58
1223,0.0,0.0,0.0,7.58
1224,0.0,0.0,0.0,6.89
1225,0.0,0.0,0.0,6.89
1226,0.0,0.0,0.0,6.89
1227,0.0,0.0,0.0,6.89
1228,0.0,0.0,0.0,6.05
1229,0.0,0.0,0.0,6.05
1230,0.0,0.0,0.0,6.05
1231,0.0,0.0,0.0,6.05
1232,0.0,0.0,0.0,5.21
1233,0.0,0.0,0.0,5.21
1234,0.0,0.0,0.0,5.21
1235,0.0,0.0,0.0,5.21
1236,0.0,0.0,0.0,4.67
1237,0.0,0.0,0.0,4.67
1238,0.0,0.0,0.0,4.67
1239,0.0,0.0,0.0,4.67
1240,0.0,0.0,0.0,3.51
1241,0.0,0.0,0.0,3.51
1242,0.0,0.0,0.0,3.51
1243,0.0,0.0,0.0,3.51
1244,0.0,0.0,0.0,2.92
1245,0.0,0.0,0.0,2.92
1246,0.0,0.0,0.0,2.92
1247,0.0,0.0,0.0,2.92
1248,0.0,0.0,0.0,1.79
1249,0.0,0.0,0.0,1.79
1250,0.0,0.0,0.0,1.79
1251,0.0,0.0,0.0,1.79
1252,0.0,0.0,0.0,0.29
1253,0.0,0.0,0.0,0.29
1254,0.0,0.0,0.0,0.29
1255,0.0,0.0,0.0,0.29
1256,0.0,0.0,0.0,-0.42
1257,0.0,0.0,0.0,-0.42
1258,0.0,0.0,0.0,-0.42
1259,0.0,0.0,0.0,-0.42
1260,0.0,0.0,0.0,-0.52
1261,0.0,0.0,0.0,-0.52
1262,0.0,0.0,0.0,-0.52
1263,0.0,0.0,0.0,-0.52
1264,0.0,0.0,0.0,-0.45
1265,0.0,0.0,0.0,-0.45
1266,0.0,0.0,0.0,-0.45
1267,0.0,0.0,0.0,-0.45
1268,0.0,0.0,0.0,0.33
1269,0.0,0.0,0.0,0.33
1270,0.0,0.0,0.0,0.33
1271,0.0,0.0,0.0,0.33
1272,0.0,0.0,0.0,0.5
1273,0.0,0.0,0.0,0.5
1274,0.0,0.0,0.0,0.5
1275,0.0,0.0,0.0,0.5
1276,0.0,26.75,0.4,2.03
1277,0.0,26.75,0.4,2.03
1278,0.0,26.75,0.4,2.03
1279,0.0,26.75,0.4,2.03
1280,0.0,27.98,0.4,2.98
1281,0.0,27.98,0.4,2.98
1282,0.0,27.98,0.4,2.98
1283,0.0,27.98,0.4,2.98
1284,0.0,37.3,0.54,4.19
1285,0.0,37.3,0.54,4.19
1286,0.0,37.3,0.54,4.19
1287,0.0,37.3,0.54,4.19
1288,39.5,189.09,2.89,5.18
1289,39.5,189.09,2.89,5.18
1290,39.5,189.09,2.89,5.18
1291,39.5,189.09,2.89,5.18
1292,622.51,158.85,5.98,6.22
1293,622.51,158.85,5.98,6.22
1294,622.51,158.85,5.98,6.22
1295,622.51,158.85,5.98,6.22
1296,677.85,118.03,5.88,9.51
1297,677.85,118.03,5.88,9.51
1298,677.85,118.03,5.88,9.51
1299,677.85,118.03,5.88,9.51
1300,538.95,123.54,4.74,9.95
1301,538.95,123.54,4.74,9.95
1302,538.95,123.54,4.74,9.95
1303,538.95,123.54,4.74,9.95
1304,384.82,98.63,3.12,10.07
1305,384.82,98.63,3.12,10.07
1306,384.82,98.63,3.12,10.07
1307,384.82,98.63,3.12,10.07
1308,101.73,60.18,0.98,10.3
1309,101.73,60.18,0.98,10.3
1310,101.73,60.18,0.98,10.3
1311,101.73,60.18,0.98,10.3
1312,0.0,0.0,0.0,9.66
1313,0.0,0.0,0.0,9.66
1314,0.0,0.0,0.0,9.66
1315,0.0,0.0,0.0,9.66
1316,0.0,0.0,0.0,8.62
1317,0.0,0.0,0.0,8.62
1318,0.0,0.0,0.0,8.62
1319,0.0,0.0,0.0,8.62
1320,0.0,0.0,0.0,6.63
1321,0.0,0.0,0.0,6.63
1322,0.0,0.0,0.0,6.63
1323,0.0,0.0,0.0,6.63
1324,0.0,0.0,0.0,5.11
1325,0.0,0.0,0.0,5.11
1326,0.0,0.0,0.0,5.11
1327,0.0,0.0,0.0,5.11
1328,0.0,0.0,0.0,2.76
1329,0.0,0.0,0.0,2.76
1330,0.0,0.0,0.0,2.76
1331,0.0,0.0,0.0,2.76
1332,0.0,0.0,0.0,1.05
1333,0.0,0.0,0.0,1.05
1334,0.0,0.0,0.0,1.05
1335,0.0,0.0,0.0,1.05
1336,0.0,0.0,0.0,-0.1
1337,0.0,0.0,0.0,-0.1
1338,0.0,0.0,0.0,-0.1
1339,0.0,0.0,0.0,-0.1
1340,0.0,0.0,0.0,-0.74
1341,0.0,0.0,0.0,-0.74
1342,0.0,0.0,0.0,-0.74
1343,0.0,0.0,0.0,-0.74
1344,0.0,0.0,0.0,-1.33
1345,0.0,0.0,0.0,-1.33
1346,0.0,0.0,0.0,-1.33
1347,0.0,0.0,0.0,-1.33
1348,0.0,0.0,0.0,-0.96
1349,0.0,0.0,0.0,-0.96
1350,0.0,0.0,0.0,-0.96
1351,0.0,0.0,0.0,-0.96
1352,0.0,0.0,0.0,-1.0
1353,0.0,0.0,0.0,-1.0
1354,0.0,0.0,0.0,-1.0
1355,0.0,0.0,0.0,-1.0
1356,0.0,0.0,0.0,-0.88
1357,0.0,0.0,0.0,-0.88
1358,0.0,0.0,0.0,-0.88
1359,0.0,0.0,0.0,-0.88
1360,0.0,0.0,0.0,-0.79
1361,0.0,0.0,0.0,-0.79
1362,0.0,0.0,0.0,-0.79
1363,0.0,0.0,0.0,-0.79
1364,0.0,0.0,0.0,-0.84
1365,0.0,0.0,0.0,-0.84
1366,0.0,0.0,0.0,-0.84
1367,0.0,0.0,0.0,-0.84
1368,0.0,0.0,0.0,-1.32
1369,0.0,0.0,0.0,-1.32
1370,0.0,0.0,0.0,-1.32
1371,0.0,0.0,0.0,-1.32
1372,0.0,32.1,0.48,-0.76
1373,0.0,32.1,0.48,-0.76
1374,0.0,32.1,0.48,-0.76
1375,0.0,32.1,0.48,-0.76
1376,352.52,104.63,2.93,1.49
1377,352.52,104.63,2.93,1.49
1378,352.52,104.63,2.93,1.49
1379,352.52,104.63,2.93,1.49
1380,431.4,161.37,4.42,6.05
1381,431.4,161.37,4.42,6.05
1382,431.4,161.37,4.42,6.05
1383,431.4,161.37,4.42,6.05
1384,520.74,185.55,5.49,8.61
1385,520.74,185.55,5.49,8.61
1386,520.74,185.55,5.49,8.61
1387,520.74,185.55,5.49,8.61
1388,741.37,117.3,6.42,9.66
1389,741.37,117.3,6.42,9.66
1390,741.37,117.3,6.42,9.66
1391,741.37,117.3,6.42,9.66
1392,693.44,123.13,6.06,10.15
1393,693.44,123.13,6.06,10.15
1394,693.44,123.13,6.06,10.15
1395,693.44,123.13,6.06,10.15
1396,585.0,115.77,4.98,10.32
1397,585.0,115.77,4.98,10.32
1398,585.0,115.77,4.98,10.32
1399,585.0,115.77,4.98,10.32
1400,399.36,102.58,3.26,10.11
1401,399.36,102.58,3.26,10.11
1402,399.36,102.58,3.26,10.11
1403,399.36,102.58,3.26,10.11
1404,122.74,63.48,1.07,9.48
1405,122.74,63.48,1.07,9.48
1406,122.74,63.48,1.07,9.48
1407,122.74,63.48,1.07,9.48
1408,0.0,0.0,0.0,9.33
1409,0.0,0.0,0.0,9.33
1410,0.0,0.0,0.0,9.33
1411,0.0,0.0,0.0,9.33
1412,0.0,0.0,0.0,8.42
1413,0.0,0.0,0.0,8.42
1414,0.0,0.0,0.0,8.42
1415,0.0,0.0,0.0,8.42
1416,0.0,0.0,0.0,7.46
1417,0.0,0.0,0.0,7.46
1418,0.0,0.0,0.0,7.46
1419,0.0,0.0,0.0,7.46
1420,0.0,0.0,0.0,6.18
1421,0.0,0.0,0.0,6.18
1422,0.0,0.0,0.0,6.18
1423,0.0,0.0,0.0,6.18
1424,0.0,0.0,0.0,4.48
1425,0.0,0.0,0.0,4.48
1426,0.0,0.0,0.0,4.48
1427,0.0,0.0,0.0,4.48
1428,0.0,0.0,0.0,3.9
1429,0.0,0.0,0.0,3.9
1430,0.0,0.0,0.0,3.9
1431,0.0,0.0,0.0,3.9
1432,0.0,0.0,0.0,3.51
1433,0.0,0.0,0.0,3.51
1434,0.0,0.0,0.0,3.51
1435,0.0,0.0,0.0,3.51
1436,0.0,0.0,0.0,3.15
1437,0.0,0.0,0.0,3.15
1438,0.0,0.0,0.0,3.15
1439,0.0,0.0,0.0,3.15
1440,0.0,0.0,0.0,2.71
1441,0.0,0.0,0.0,2.71
1442,0.0,0.0,0.0,2.71
1443,0.0,0.0,0.0,2.71
1444,0.0,0.0,0.0,0.94
1445,0.0,0.0,0.0,0.94
1446,0.0,0.0,0.0,0.94
1447,0.0,0.0,0.0,0.94
1448,0.0,0.0,0.0,0.98
1449,0.0,0.0,0.0,0.98
1450,0.0,0.0,0.0,0.98
1451,0.0,0.0,0.0,0.98
1452,0.0,0.0,0.0,0.78
1453,0.0,0.0,0.0,0.78
1454,0.0,0.0,0.0,0.78
1455,0.0,0.0,0.0,0.78
1456,0.0,0.0,0.0,0.77
1457,0.0,0.0,0.0,0.77
1458,0.0,0.0,0.0,0.77
1459,0.0,0.0,0.0,0.77
1460,0.0,0.0,0.0,0.21
1461,0.0,0.0,0.0,0.21
1462,0.0,0.0,0.0,0.21
1463,0.0,0.0,0.0,0.21
1464,0.0,0.0,0.0,-0.11
1465,0.0,0.0,0.0,-0.11
1466,0.0,0.0,0.0,-0.11
1467,0.0,0.0,0.0,-0.11
1468,0.0,27.64,0.42,2.17
1469,0.0,27.64,0.42,2.17
1470,0.0,27.64,0.42,2.17
1471,0.0,27.64,0.42,2.17
1472,375.25,93.84,2.97,4.1
1473,375.25,93.84,2.97,4.1
1474,375.25,93.84,2.97,4.1
1475,375.25,93.84,2.97,4.1
1476,500.47,133.33,4.58,6.51
1477,500.47,133.33,4.58,6.51
1478,500.47,133.33,4.58,6.51
1479,500.47,133.33,4.58,6.51
1480,667.71,121.95,5.87,7.73
1481,667.71,121.95,5.87,7.73
1482,667.71,121.95,5.87,7.73
1483,667.71,121.95,5.87,7.73
1484,738.25,112.06,6.38,8.46
1485,738.25,112.06,6.38,8.46
1486,738.25,112.06,6.38,8.46
